Parameter,Reference,Iteration,Value,Attribute,smirks,SMIRKS
n7,-4.152587,6,-4.206722837931,constrained_epsilon,[#1:1]-[#6X3],[#1:1]-[#6X3]
n8,-4.328817,6,-3.983911519675,constrained_epsilon,"[#1:1]-[#6X3]~[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X3]~[ENA]
n9,-4.206574,6,-4.225937231103,constrained_epsilon,"[#1:1]-[#6X3](~[#7,#8,#9,#16,#17,#35])~[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X3](~[ENA])~[ENA]
n11,-4.255893,6,-4.591278887565,constrained_epsilon,[#1:1]-[#7],[#1:1]-[#7]
n12,-12.971359,6,-12.97069453033,constrained_epsilon,[#1:1]-[#8],[#1:1]-[#8]
n14,-2.399601,6,-2.233251129781,constrained_epsilon,[#6:1],[#6:1]
n15,-1.453864,6,-1.187285003677,constrained_epsilon,[#6X2:1],[#6X2:1]
n16,-2.163054,6,-2.047279703768,constrained_epsilon,[#6X4:1],[#6X4:1]
n17,-1.452776,6,-1.404468787588,constrained_epsilon,[#8:1],[#8:1]
n18,-1.695676,6,-2.399042304189,constrained_epsilon,[#8X2H0+0:1],[#8X2H0+0:1]
n19,-1.456646,6,-1.857800632072,constrained_epsilon,[#8X2H1+0:1],[#8X2H1+0:1]
n20,-1.700677,6,-2.239066325488,constrained_epsilon,[#7:1],[#7:1]
n24,-1.190069,6,-1.264776343135,constrained_epsilon,[#17:1],[#17:1]
n25,-0.968292,6,-0.9349192711736,constrained_epsilon,[#35:1],[#35:1]
n2,-4.141784,7,-4.224325829118,constrained_epsilon,[#1:1]-[#6X4],[#1:1]-[#6X4]
n3,-4.102309,7,-3.990329325388,constrained_epsilon,"[#1:1]-[#6X4]-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4]-[ENA]
n4,-4.146876,7,-4.175153803887,constrained_epsilon,"[#1:1]-[#6X4](-[#7,#8,#9,#16,#17,#35])-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4](-[ENA])-[ENA]
n5,-4.146876,7,-4.186438040744,constrained_epsilon,"[#1:1]-[#6X4](-[#7,#8,#9,#16,#17,#35])(-[#7,#8,#9,#16,#17,#35])-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4](-[ENA])(-[ENA])-[ENA]
n7,-4.152587,7,-4.215954681041,constrained_epsilon,[#1:1]-[#6X3],[#1:1]-[#6X3]
n8,-4.328817,7,-4.34686251519,constrained_epsilon,"[#1:1]-[#6X3]~[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X3]~[ENA]
n9,-4.206574,7,-4.251132444403,constrained_epsilon,"[#1:1]-[#6X3](~[#7,#8,#9,#16,#17,#35])~[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X3](~[ENA])~[ENA]
n11,-4.255893,7,-4.490480851196,constrained_epsilon,[#1:1]-[#7],[#1:1]-[#7]
n12,-12.971359,7,-12.97103872017,constrained_epsilon,[#1:1]-[#8],[#1:1]-[#8]
n14,-2.399601,7,-2.232319867726,constrained_epsilon,[#6:1],[#6:1]
n15,-1.453864,7,-1.148575955036,constrained_epsilon,[#6X2:1],[#6X2:1]
n16,-2.163054,7,-2.047425678876,constrained_epsilon,[#6X4:1],[#6X4:1]
n17,-1.452776,7,-1.39861700036,constrained_epsilon,[#8:1],[#8:1]
n18,-1.695676,7,-2.395600995097,constrained_epsilon,[#8X2H0+0:1],[#8X2H0+0:1]
n19,-1.456646,7,-1.832528516967,constrained_epsilon,[#8X2H1+0:1],[#8X2H1+0:1]
n20,-1.700677,7,-2.172726657447,constrained_epsilon,[#7:1],[#7:1]
n24,-1.190069,7,-1.29436291572,constrained_epsilon,[#17:1],[#17:1]
n25,-0.968292,7,-0.8832088288417,constrained_epsilon,[#35:1],[#35:1]
n2,-4.141784,8,-4.240736434956,constrained_epsilon,[#1:1]-[#6X4],[#1:1]-[#6X4]
n3,-4.102309,8,-3.997932379962,constrained_epsilon,"[#1:1]-[#6X4]-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4]-[ENA]
n4,-4.146876,8,-4.134751268588,constrained_epsilon,"[#1:1]-[#6X4](-[#7,#8,#9,#16,#17,#35])-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4](-[ENA])-[ENA]
n5,-4.146876,8,-4.226911692648,constrained_epsilon,"[#1:1]-[#6X4](-[#7,#8,#9,#16,#17,#35])(-[#7,#8,#9,#16,#17,#35])-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4](-[ENA])(-[ENA])-[ENA]
n7,-4.152587,8,-4.185344446456,constrained_epsilon,[#1:1]-[#6X3],[#1:1]-[#6X3]
n8,-4.328817,8,-4.478754986151,constrained_epsilon,"[#1:1]-[#6X3]~[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X3]~[ENA]
n9,-4.206574,8,-4.173035867633,constrained_epsilon,"[#1:1]-[#6X3](~[#7,#8,#9,#16,#17,#35])~[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X3](~[ENA])~[ENA]
n11,-4.255893,8,-4.506645883346,constrained_epsilon,[#1:1]-[#7],[#1:1]-[#7]
n12,-12.971359,8,-12.97160779082,constrained_epsilon,[#1:1]-[#8],[#1:1]-[#8]
n14,-2.399601,8,-2.242929842212,constrained_epsilon,[#6:1],[#6:1]
n15,-1.453864,8,-1.19570330705,constrained_epsilon,[#6X2:1],[#6X2:1]
n16,-2.163054,8,-2.026095211602,constrained_epsilon,[#6X4:1],[#6X4:1]
n17,-1.452776,8,-1.366093436479,constrained_epsilon,[#8:1],[#8:1]
n18,-1.695676,8,-2.4589605398,constrained_epsilon,[#8X2H0+0:1],[#8X2H0+0:1]
n19,-1.456646,8,-1.842191250142,constrained_epsilon,[#8X2H1+0:1],[#8X2H1+0:1]
n20,-1.700677,8,-2.233501796405,constrained_epsilon,[#7:1],[#7:1]
n24,-1.190069,8,-1.279389793353,constrained_epsilon,[#17:1],[#17:1]
n25,-0.968292,8,-0.900033054713,constrained_epsilon,[#35:1],[#35:1]
n2,-4.141784,9,-4.230753654801,constrained_epsilon,[#1:1]-[#6X4],[#1:1]-[#6X4]
n3,-4.102309,9,-4.051824437436,constrained_epsilon,"[#1:1]-[#6X4]-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4]-[ENA]
n4,-4.146876,9,-4.155677676982,constrained_epsilon,"[#1:1]-[#6X4](-[#7,#8,#9,#16,#17,#35])-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4](-[ENA])-[ENA]
n5,-4.146876,9,-4.209489401315,constrained_epsilon,"[#1:1]-[#6X4](-[#7,#8,#9,#16,#17,#35])(-[#7,#8,#9,#16,#17,#35])-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4](-[ENA])(-[ENA])-[ENA]
n7,-4.152587,9,-4.199641735486,constrained_epsilon,[#1:1]-[#6X3],[#1:1]-[#6X3]
n8,-4.328817,9,-4.143002454844,constrained_epsilon,"[#1:1]-[#6X3]~[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X3]~[ENA]
n9,-4.206574,9,-4.164038157036,constrained_epsilon,"[#1:1]-[#6X3](~[#7,#8,#9,#16,#17,#35])~[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X3](~[ENA])~[ENA]
n11,-4.255893,9,-4.416631608387,constrained_epsilon,[#1:1]-[#7],[#1:1]-[#7]
n12,-12.971359,9,-12.97071312975,constrained_epsilon,[#1:1]-[#8],[#1:1]-[#8]
n14,-2.399601,9,-2.229705080425,constrained_epsilon,[#6:1],[#6:1]
n15,-1.453864,9,-1.137590786092,constrained_epsilon,[#6X2:1],[#6X2:1]
n16,-2.163054,9,-2.052777275702,constrained_epsilon,[#6X4:1],[#6X4:1]
n17,-1.452776,9,-1.37724886845,constrained_epsilon,[#8:1],[#8:1]
n18,-1.695676,9,-2.38561959142,constrained_epsilon,[#8X2H0+0:1],[#8X2H0+0:1]
n19,-1.456646,9,-1.820230193792,constrained_epsilon,[#8X2H1+0:1],[#8X2H1+0:1]
n20,-1.700677,9,-2.187996616495,constrained_epsilon,[#7:1],[#7:1]
n24,-1.190069,9,-1.270803381795,constrained_epsilon,[#17:1],[#17:1]
n25,-0.968292,9,-0.8881076666076,constrained_epsilon,[#35:1],[#35:1]
n2,-4.141784,10,-4.263309297823,constrained_epsilon,[#1:1]-[#6X4],[#1:1]-[#6X4]
n3,-4.102309,10,-3.986910306977,constrained_epsilon,"[#1:1]-[#6X4]-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4]-[ENA]
n4,-4.146876,10,-4.144488993399,constrained_epsilon,"[#1:1]-[#6X4](-[#7,#8,#9,#16,#17,#35])-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4](-[ENA])-[ENA]
n5,-4.146876,10,-4.222583578371,constrained_epsilon,"[#1:1]-[#6X4](-[#7,#8,#9,#16,#17,#35])(-[#7,#8,#9,#16,#17,#35])-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4](-[ENA])(-[ENA])-[ENA]
n7,-4.152587,10,-4.175877192406,constrained_epsilon,[#1:1]-[#6X3],[#1:1]-[#6X3]
n8,-4.328817,10,-4.105223330999,constrained_epsilon,"[#1:1]-[#6X3]~[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X3]~[ENA]
n9,-4.206574,10,-4.248807522034,constrained_epsilon,"[#1:1]-[#6X3](~[#7,#8,#9,#16,#17,#35])~[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X3](~[ENA])~[ENA]
n11,-4.255893,10,-4.29952144473,constrained_epsilon,[#1:1]-[#7],[#1:1]-[#7]
n12,-12.971359,10,-12.97254154259,constrained_epsilon,[#1:1]-[#8],[#1:1]-[#8]
n14,-2.399601,10,-2.231952520469,constrained_epsilon,[#6:1],[#6:1]
n15,-1.453864,10,-1.201545880534,constrained_epsilon,[#6X2:1],[#6X2:1]
n16,-2.163054,10,-2.043984248444,constrained_epsilon,[#6X4:1],[#6X4:1]
n17,-1.452776,10,-1.32702640672,constrained_epsilon,[#8:1],[#8:1]
n18,-1.695676,10,-2.433278579342,constrained_epsilon,[#8X2H0+0:1],[#8X2H0+0:1]
n19,-1.456646,10,-1.879683804793,constrained_epsilon,[#8X2H1+0:1],[#8X2H1+0:1]
n20,-1.700677,10,-2.220645956046,constrained_epsilon,[#7:1],[#7:1]
n24,-1.190069,10,-1.263288059136,constrained_epsilon,[#17:1],[#17:1]
n25,-0.968292,10,-0.9482263584521,constrained_epsilon,[#35:1],[#35:1]
n2,-4.141784,11,-4.256127593069,constrained_epsilon,[#1:1]-[#6X4],[#1:1]-[#6X4]
n3,-4.102309,11,-3.980067202063,constrained_epsilon,"[#1:1]-[#6X4]-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4]-[ENA]
n4,-4.146876,11,-4.15118744359,constrained_epsilon,"[#1:1]-[#6X4](-[#7,#8,#9,#16,#17,#35])-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4](-[ENA])-[ENA]
n5,-4.146876,11,-4.191369182053,constrained_epsilon,"[#1:1]-[#6X4](-[#7,#8,#9,#16,#17,#35])(-[#7,#8,#9,#16,#17,#35])-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4](-[ENA])(-[ENA])-[ENA]
n7,-4.152587,11,-4.111359034459,constrained_epsilon,[#1:1]-[#6X3],[#1:1]-[#6X3]
n8,-4.328817,11,-4.042602516801,constrained_epsilon,"[#1:1]-[#6X3]~[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X3]~[ENA]
n9,-4.206574,11,-4.108659964734,constrained_epsilon,"[#1:1]-[#6X3](~[#7,#8,#9,#16,#17,#35])~[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X3](~[ENA])~[ENA]
n11,-4.255893,11,-4.275313383239,constrained_epsilon,[#1:1]-[#7],[#1:1]-[#7]
n12,-12.971359,11,-12.97081947984,constrained_epsilon,[#1:1]-[#8],[#1:1]-[#8]
n14,-2.399601,11,-2.234619596319,constrained_epsilon,[#6:1],[#6:1]
n15,-1.453864,11,-1.292452116301,constrained_epsilon,[#6X2:1],[#6X2:1]
n16,-2.163054,11,-2.045837515472,constrained_epsilon,[#6X4:1],[#6X4:1]
n17,-1.452776,11,-1.354153759442,constrained_epsilon,[#8:1],[#8:1]
n18,-1.695676,11,-2.37037662624,constrained_epsilon,[#8X2H0+0:1],[#8X2H0+0:1]
n19,-1.456646,11,-1.912172189445,constrained_epsilon,[#8X2H1+0:1],[#8X2H1+0:1]
n20,-1.700677,11,-2.111770634881,constrained_epsilon,[#7:1],[#7:1]
n24,-1.190069,11,-1.29284087119,constrained_epsilon,[#17:1],[#17:1]
n25,-0.968292,11,-0.9169748095364,constrained_epsilon,[#35:1],[#35:1]
n2,-4.141784,12,-4.290647004466,constrained_epsilon,[#1:1]-[#6X4],[#1:1]-[#6X4]
n3,-4.102309,12,-3.915422470588,constrained_epsilon,"[#1:1]-[#6X4]-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4]-[ENA]
n4,-4.146876,12,-4.159505335106,constrained_epsilon,"[#1:1]-[#6X4](-[#7,#8,#9,#16,#17,#35])-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4](-[ENA])-[ENA]
n5,-4.146876,12,-4.236839491221,constrained_epsilon,"[#1:1]-[#6X4](-[#7,#8,#9,#16,#17,#35])(-[#7,#8,#9,#16,#17,#35])-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4](-[ENA])(-[ENA])-[ENA]
n7,-4.152587,12,-4.12498544127,constrained_epsilon,[#1:1]-[#6X3],[#1:1]-[#6X3]
n8,-4.328817,12,-4.078500362546,constrained_epsilon,"[#1:1]-[#6X3]~[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X3]~[ENA]
n9,-4.206574,12,-4.345622713584,constrained_epsilon,"[#1:1]-[#6X3](~[#7,#8,#9,#16,#17,#35])~[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X3](~[ENA])~[ENA]
n11,-4.255893,12,-4.334214710427,constrained_epsilon,[#1:1]-[#7],[#1:1]-[#7]
n12,-12.971359,12,-12.97211251315,constrained_epsilon,[#1:1]-[#8],[#1:1]-[#8]
n14,-2.399601,12,-2.221804530387,constrained_epsilon,[#6:1],[#6:1]
n15,-1.453864,12,-1.201175268083,constrained_epsilon,[#6X2:1],[#6X2:1]
n16,-2.163054,12,-2.047946801306,constrained_epsilon,[#6X4:1],[#6X4:1]
n17,-1.452776,12,-1.390841326252,constrained_epsilon,[#8:1],[#8:1]
n18,-1.695676,12,-2.39517449268,constrained_epsilon,[#8X2H0+0:1],[#8X2H0+0:1]
n19,-1.456646,12,-1.962296609726,constrained_epsilon,[#8X2H1+0:1],[#8X2H1+0:1]
n20,-1.700677,12,-2.183259789514,constrained_epsilon,[#7:1],[#7:1]
n24,-1.190069,12,-1.316575082313,constrained_epsilon,[#17:1],[#17:1]
n25,-0.968292,12,-0.9157825783026,constrained_epsilon,[#35:1],[#35:1]
n2,-4.141784,13,-4.293588585304,constrained_epsilon,[#1:1]-[#6X4],[#1:1]-[#6X4]
n3,-4.102309,13,-3.936084784402,constrained_epsilon,"[#1:1]-[#6X4]-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4]-[ENA]
n4,-4.146876,13,-4.168381209275,constrained_epsilon,"[#1:1]-[#6X4](-[#7,#8,#9,#16,#17,#35])-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4](-[ENA])-[ENA]
n5,-4.146876,13,-4.162347971791,constrained_epsilon,"[#1:1]-[#6X4](-[#7,#8,#9,#16,#17,#35])(-[#7,#8,#9,#16,#17,#35])-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4](-[ENA])(-[ENA])-[ENA]
n7,-4.152587,13,-4.139121470329,constrained_epsilon,[#1:1]-[#6X3],[#1:1]-[#6X3]
n8,-4.328817,13,-4.120494839124,constrained_epsilon,"[#1:1]-[#6X3]~[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X3]~[ENA]
n9,-4.206574,13,-4.287460542365,constrained_epsilon,"[#1:1]-[#6X3](~[#7,#8,#9,#16,#17,#35])~[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X3](~[ENA])~[ENA]
n11,-4.255893,13,-4.47579741237,constrained_epsilon,[#1:1]-[#7],[#1:1]-[#7]
n12,-12.971359,13,-12.97048759009,constrained_epsilon,[#1:1]-[#8],[#1:1]-[#8]
n14,-2.399601,13,-2.22131245345,constrained_epsilon,[#6:1],[#6:1]
n15,-1.453864,13,-1.208563232954,constrained_epsilon,[#6X2:1],[#6X2:1]
n16,-2.163054,13,-2.050993013037,constrained_epsilon,[#6X4:1],[#6X4:1]
n17,-1.452776,13,-1.373025648196,constrained_epsilon,[#8:1],[#8:1]
n18,-1.695676,13,-2.385464451689,constrained_epsilon,[#8X2H0+0:1],[#8X2H0+0:1]
n19,-1.456646,13,-1.909850091958,constrained_epsilon,[#8X2H1+0:1],[#8X2H1+0:1]
n20,-1.700677,13,-2.195545475332,constrained_epsilon,[#7:1],[#7:1]
n24,-1.190069,13,-1.309693261357,constrained_epsilon,[#17:1],[#17:1]
n25,-0.968292,13,-0.9052731090014,constrained_epsilon,[#35:1],[#35:1]
n2,-4.141784,14,-4.29303071178,constrained_epsilon,[#1:1]-[#6X4],[#1:1]-[#6X4]
n3,-4.102309,14,-3.927972017098,constrained_epsilon,"[#1:1]-[#6X4]-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4]-[ENA]
n4,-4.146876,14,-4.152219584767,constrained_epsilon,"[#1:1]-[#6X4](-[#7,#8,#9,#16,#17,#35])-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4](-[ENA])-[ENA]
n5,-4.146876,14,-4.194089194016,constrained_epsilon,"[#1:1]-[#6X4](-[#7,#8,#9,#16,#17,#35])(-[#7,#8,#9,#16,#17,#35])-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4](-[ENA])(-[ENA])-[ENA]
n7,-4.152587,14,-4.116273897647,constrained_epsilon,[#1:1]-[#6X3],[#1:1]-[#6X3]
n8,-4.328817,14,-4.068567667307,constrained_epsilon,"[#1:1]-[#6X3]~[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X3]~[ENA]
n9,-4.206574,14,-4.315394253368,constrained_epsilon,"[#1:1]-[#6X3](~[#7,#8,#9,#16,#17,#35])~[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X3](~[ENA])~[ENA]
n11,-4.255893,14,-4.279199265595,constrained_epsilon,[#1:1]-[#7],[#1:1]-[#7]
n12,-12.971359,14,-12.97259773889,constrained_epsilon,[#1:1]-[#8],[#1:1]-[#8]
n14,-2.399601,14,-2.224432206588,constrained_epsilon,[#6:1],[#6:1]
n15,-1.453864,14,-1.242340369343,constrained_epsilon,[#6X2:1],[#6X2:1]
n16,-2.163054,14,-2.053252395231,constrained_epsilon,[#6X4:1],[#6X4:1]
n17,-1.452776,14,-1.397983713485,constrained_epsilon,[#8:1],[#8:1]
n18,-1.695676,14,-2.393498504864,constrained_epsilon,[#8X2H0+0:1],[#8X2H0+0:1]
n19,-1.456646,14,-1.915638151087,constrained_epsilon,[#8X2H1+0:1],[#8X2H1+0:1]
n20,-1.700677,14,-2.173275530179,constrained_epsilon,[#7:1],[#7:1]
n24,-1.190069,14,-1.298521326419,constrained_epsilon,[#17:1],[#17:1]
n25,-0.968292,14,-0.8905597148137,constrained_epsilon,[#35:1],[#35:1]
n2,-4.141784,15,-4.306154518605,constrained_epsilon,[#1:1]-[#6X4],[#1:1]-[#6X4]
n3,-4.102309,15,-3.949952903779,constrained_epsilon,"[#1:1]-[#6X4]-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4]-[ENA]
n4,-4.146876,15,-4.170191114274,constrained_epsilon,"[#1:1]-[#6X4](-[#7,#8,#9,#16,#17,#35])-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4](-[ENA])-[ENA]
n5,-4.146876,15,-4.208406647228,constrained_epsilon,"[#1:1]-[#6X4](-[#7,#8,#9,#16,#17,#35])(-[#7,#8,#9,#16,#17,#35])-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4](-[ENA])(-[ENA])-[ENA]
n7,-4.152587,15,-4.112744179678,constrained_epsilon,[#1:1]-[#6X3],[#1:1]-[#6X3]
n8,-4.328817,15,-4.082676215388,constrained_epsilon,"[#1:1]-[#6X3]~[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X3]~[ENA]
n9,-4.206574,15,-4.267338692812,constrained_epsilon,"[#1:1]-[#6X3](~[#7,#8,#9,#16,#17,#35])~[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X3](~[ENA])~[ENA]
n11,-4.255893,15,-4.244777969788,constrained_epsilon,[#1:1]-[#7],[#1:1]-[#7]
n12,-12.971359,15,-12.97298378084,constrained_epsilon,[#1:1]-[#8],[#1:1]-[#8]
n14,-2.399601,15,-2.222971493716,constrained_epsilon,[#6:1],[#6:1]
n15,-1.453864,15,-1.177052470987,constrained_epsilon,[#6X2:1],[#6X2:1]
n16,-2.163054,15,-2.056927609299,constrained_epsilon,[#6X4:1],[#6X4:1]
n17,-1.452776,15,-1.40569288976,constrained_epsilon,[#8:1],[#8:1]
n18,-1.695676,15,-2.417095926695,constrained_epsilon,[#8X2H0+0:1],[#8X2H0+0:1]
n19,-1.456646,15,-1.942714918434,constrained_epsilon,[#8X2H1+0:1],[#8X2H1+0:1]
n20,-1.700677,15,-2.223517645434,constrained_epsilon,[#7:1],[#7:1]
n24,-1.190069,15,-1.303007564186,constrained_epsilon,[#17:1],[#17:1]
n25,-0.968292,15,-0.893015872414,constrained_epsilon,[#35:1],[#35:1]
