,dataset,ligand_A,ligand_B,exp_ddG,exp_err,calc_ddG,calc_err,FF
107,jnk1,18632-1,18624-1,0.5900001525878924,0.0,0.91,0.04,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
108,jnk1,18639-1,18637-1,-0.4000005722045898,0.0,-0.42,0.17,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
109,jnk1,18659-1,18660-1,0.7700004577636719,0.0,0.47,0.29,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
110,jnk1,18631-1,18624-1,0.9200000762939452,0.0,1.97,0.26,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
111,jnk1,18659-1,18634-1,-0.5199995040893555,0.0,-0.45,0.12,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
112,jnk1,17124-1,18634-1,-0.3099994659423846,0.0,0.64,0.1,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
113,jnk1,18636-1,18635-1,0.2200002670288086,0.0,0.87,0.1,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
114,jnk1,18626-1,18624-1,0.3800001144409179,0.0,0.99,0.03,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
115,jnk1,18631-1,18625-1,1.3000001907348633,0.0,1.2,0.24,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
116,jnk1,18638-1,18634-1,0.1000003814697265,0.0,0.06,0.16,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
117,jnk1,18636-1,18625-1,-0.5999994277954102,0.0,0.77,0.08,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
118,jnk1,18626-1,18629-1,0.1999998092651367,0.0,0.23,0.09,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
119,jnk1,18635-1,18625-1,-0.8199996948242188,0.0,-0.43,0.17,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
120,jnk1,18638-1,18652-1,-0.5900001525878888,0.0,-0.02,0.16,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
121,jnk1,18628-1_flip,18625-1,0.5900001525878906,0.0,-0.56,0.23,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
122,jnk1,18630-1,18633-1,-0.0299997329711896,0.0,-0.27,0.03,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
123,jnk1,18630-1,18624-1,0.6500005722045898,0.0,0.46,0.06,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
124,jnk1,18634-1,18652-1,-0.6900005340576154,0.0,-0.26,0.46,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
125,jnk1,18634-1,18631-1,0.5799999237060547,0.0,0.86,0.15,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
126,jnk1,17124-1,18637-1,-0.4600000381469744,0.0,-0.19,0.19,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
127,cdk2,21,20,-0.8900003433227539,0.0,-1.5,0.32,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
128,cdk2,17,1oiu,-2.039999961853029,0.0,-2.21,0.42,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
129,cdk2,28,1h1s,-0.1400003433227539,0.0,0.13,0.08,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
130,cdk2,30,1h1s,-1.4399995803833008,0.0,-1.85,0.26,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
131,cdk2,26,1oi9,-1.3099994659423828,0.0,-1.28,0.31,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
132,cdk2,20,1h1q,0.5399999618530273,0.0,1.19,0.2,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
133,cdk2,17,1h1q,-1.140000343322754,0.0,0.97,0.18,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
134,cdk2,1h1s,31,1.7100000381469729,0.0,2.29,0.2,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
135,cdk2,22,1oi9,-1.87999963760376,0.0,-3.04,0.35,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
136,cdk2,1oiu,1h1q,0.8999996185302752,0.0,3.23,0.37,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
137,cdk2,31,1h1q,1.359999656677246,0.0,1.04,0.42,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
138,cdk2,1h1s,32,1.5,0.0,2.02,0.19,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
139,cdk2,1oiy,1oi9,0.0500001907348632,0.0,-0.42,0.33,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
140,cdk2,1h1r,1h1q,-0.5100002288818359,0.0,0.89,0.1,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
141,cdk2,31,29,-0.3400001525878906,0.0,-0.22,0.52,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
142,cdk2,28,32,1.359999656677246,0.0,1.95,1.28,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
143,cdk2,17,1h1r,-0.630000114440918,0.0,0.09,0.07,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
144,cdk2,30,29,-0.0699996948242187,0.0,-0.07,1.09,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
145,cdk2,22,1h1q,-0.3200001716613769,0.0,-0.85,0.7,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
146,cdk2,30,31,0.2700004577636719,0.0,0.46,0.19,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
147,cdk2,21,1h1q,-0.3500003814697265,0.0,-0.03,0.34,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
148,cdk2,31,1oi9,-0.1999998092651367,0.0,-1.54,0.49,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
149,cdk2,26,1h1q,0.25,0.0,1.1,0.12,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
150,cdk2,1oiy,1h1q,1.609999656677246,0.0,2.03,0.14,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
151,ptp1b,23483,23479,0.7299995422363281,0.0,1.79,0.36,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
152,ptp1b,23476,23466,1.559999942779541,0.0,3.48,0.25,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
153,ptp1b,23482,23479,0.869999885559082,0.0,2.06,0.26,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
154,ptp1b,20667,23485,0.4099998474121076,0.0,1.82,0.07,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
155,ptp1b,23467,20669,-1.2699995040893557,0.0,-0.96,0.27,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
156,ptp1b,23477,20670,-0.2299995422363299,0.0,-0.16,0.04,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
157,ptp1b,23484,23485,-3.260000228881836,0.0,1.69,0.12,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
158,ptp1b,23469,23473,-0.6700005531311035,0.0,-1.53,0.07,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
159,ptp1b,23482,23486,-2.4600000381469727,0.0,-1.82,0.22,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
160,ptp1b,23466,20670,-1.230000019073488,0.0,-2.88,0.46,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
161,ptp1b,23467,23466,-0.5099997520446777,0.0,0.72,0.12,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
162,ptp1b,23471,23470,0.0300002098083496,0.0,-1.19,0.34,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
163,ptp1b,20669,23466,0.7599997520446777,0.0,1.43,0.33,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
164,ptp1b,23467,23474,-1.7699995040893557,0.0,-2.27,0.23,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
165,ptp1b,23466,23330,-2.2800002098083496,0.0,-4.47,0.34,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
166,ptp1b,23467,23473,-1.0500001907348633,0.0,-1.88,0.09,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
167,ptp1b,20667,23482,1.4099998474121076,0.0,1.01,0.14,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
168,ptp1b,23467,23476,-2.0699996948242188,0.0,-3.44,0.27,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
169,ptp1b,23480,20670,-0.3599996566772478,0.0,0.06,0.07,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
170,ptp1b,23480,23479,-0.4200000762939453,0.0,0.59,0.24,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
171,ptp1b,23484,23486,-4.720000267028809,0.0,-0.62,0.24,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
172,ptp1b,23467,23468,-0.4099998474121094,0.0,-0.39,0.17,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
173,ptp1b,23477,23479,-0.2899999618530273,0.0,0.55,0.09,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
174,ptp1b,23471,23468,0.0,0.0,0.42,0.06,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
175,ptp1b,23474,23466,1.2599997520446775,0.0,2.8,0.38,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
176,ptp1b,20667,23486,-1.050000190734865,0.0,-0.57,0.04,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
177,ptp1b,23466,23472,-0.7999997138977051,0.0,-2.13,0.66,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
178,ptp1b,23466,23475,-0.8700003623962402,0.0,-3.04,0.4,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
179,ptp1b,23477,23330,-1.2799997329711914,0.0,-1.5,0.08,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
180,ptp1b,23471,23466,-0.0999999046325683,0.0,1.51,0.07,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
181,ptp1b,23483,23480,1.1499996185302734,0.0,-0.15,0.29,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
182,ptp1b,23471,23472,-0.8999996185302734,0.0,-1.07,0.66,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
183,ptp1b,23473,23466,0.5400004386901855,0.0,2.24,0.35,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
184,ptp1b,23477,23466,1.0000004768371582,0.0,3.24,0.31,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
185,tyk2,jmc_23,jmc_28,0.7200002670288086,0.0,0.74,0.03,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
186,tyk2,jmc_30,ejm_46,-0.3700008392333984,0.0,0.63,0.11,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
187,tyk2,jmc_28,jmc_30,0.0399999618530273,0.0,-1.11,0.08,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
188,tyk2,ejm_42,ejm_54,-0.75,0.0,-0.88,0.13,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
189,tyk2,ejm_31,ejm_45,-0.0200004577636718,0.0,0.27,0.24,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
190,tyk2,ejm_31,ejm_42,-0.239999771118164,0.0,0.53,0.06,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
191,tyk2,ejm_49,ejm_31,-1.7899999618530271,0.0,-0.91,0.15,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
192,tyk2,jmc_27,ejm_46,-0.0300006866455078,0.0,0.48,0.06,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
193,tyk2,ejm_47,ejm_50,0.7200002670288086,0.0,-0.19,0.19,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
194,tyk2,ejm_44,ejm_43,-0.8400001525878906,0.0,-1.04,0.09,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
195,tyk2,ejm_47,ejm_31,0.1599998474121093,0.0,0.05,0.12,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
196,tyk2,ejm_50,ejm_55,-0.2300004959106445,0.0,-0.77,0.05,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
197,tyk2,ejm_49,ejm_50,-1.229999542236328,0.0,-0.72,0.34,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
198,tyk2,ejm_55,ejm_54,-1.3199996948242188,0.0,-0.39,0.23,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
199,tyk2,ejm_50,ejm_48,-0.0200004577636718,0.0,0.97,0.08,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
200,tyk2,jmc_23,ejm_31,2.15999984741211,0.0,1.47,0.07,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
201,tyk2,ejm_43,ejm_42,-1.5199995040893557,0.0,-2.01,0.18,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
202,tyk2,ejm_50,ejm_42,-0.8000001907348633,0.0,0.07,0.12,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
203,tyk2,ejm_31,ejm_46,-1.770000457763672,0.0,-1.29,0.16,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
204,tyk2,jmc_23,jmc_27,0.4200000762939453,0.0,-0.05,0.11,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
205,tyk2,ejm_31,ejm_48,0.5399999618530273,0.0,0.77,0.21,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
206,tyk2,ejm_31,ejm_44,2.119999885559082,0.0,2.55,0.16,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
207,mcl1,37,56,-0.3100004199999997,0.2998338634626495,-0.07,0.06,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
208,mcl1,54,64,0.2799997330000003,0.24833333336,0.21,0.12,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
209,mcl1,43 flip,47 flip,1.25,0.1702329813028259,1.18,0.1,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
210,mcl1,32,33,-0.3000001900000004,0.2108077718622938,-0.82,0.06,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
211,mcl1,31,35,-0.8900003439999997,0.2213629410035575,0.69,0.05,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
212,mcl1,60,65,0.510000229000001,0.194192522431953,-1.27,0.01,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
213,mcl1,27,39,-0.9100003240000004,0.1327815235176787,-0.77,0.71,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
214,mcl1,27,45,-2.829999923,0.2325638521194381,-1.53,0.58,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
215,mcl1,49,50,-0.9700002669999996,0.1898972748957227,-0.51,0.09,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
216,mcl1,52,53,-0.7300004960000006,0.2048955516309386,-1.14,0.16,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
217,mcl1,60,67,1.3400001520000009,0.0272318759834295,-0.69,0.1,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
218,mcl1,26,44,-0.4300003050000001,0.2625337906083593,0.29,0.07,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
219,mcl1,42,66,0.4699993140000007,0.2191709612262531,-1.58,0.14,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
220,mcl1,53,63,0.8999996180000007,0.217117031391394,0.04,0.08,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
221,mcl1,26,57,-0.8000001909999988,0.277808021643576,1.1,0.13,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
222,mcl1,28,39,-0.4100003240000003,0.0615387166234277,-1.02,0.69,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
223,mcl1,32,34,-0.2899999619999995,0.2246043987723282,-1.24,0.27,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
224,mcl1,26,68,0.549999714000001,0.3708633645967204,0.7,0.22,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
225,mcl1,35,49,0.4500007630000002,0.2491483276165298,-0.12,0.2,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
226,mcl1,23,42,-0.0699996950000017,0.1869593256471455,0.18,0.22,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
227,mcl1,28,29,-0.3200001710000002,0.1184481478705222,0.27,0.1,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
228,mcl1,28,38 flip,-0.4000000950000002,0.1649078721272494,-4.37,0.31,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
229,mcl1,60,61,0.8400001520000018,0.2391264323009901,0.5,0.14,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
230,mcl1,27,30 flip,-1.7300000190000002,0.2236977940549839,-0.02,0.09,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
231,mcl1,33,35,-1.9300003059999993,0.2816386961939657,0.02,0.23,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
232,mcl1,23,66,0.399999618999999,0.1332388886188016,-1.34,0.04,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
233,mcl1,27,46 flip,-1.4800000190000002,0.1226371649218526,-0.41,0.15,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
234,mcl1,53,58,0.5500001910000005,0.1996461926777022,0.2,0.08,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
235,mcl1,42,64,-0.6000003809999992,0.2341357493537688,-1.86,0.22,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
236,mcl1,27,28,-0.5,0.1240608010850675,0.48,0.26,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
237,mcl1,42,57,-0.1400003429999987,0.2025488297052552,-0.02,0.08,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
238,mcl1,51,62,0.489999770999999,0.255109640885622,0.17,0.29,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
239,mcl1,42,68,1.209999562000001,0.3184153996361528,-0.22,0.07,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
240,mcl1,33,41 flip,-0.25,0.1850066395498954,-1.65,0.44,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
241,mcl1,27,42,-2.7799997330000012,0.2173385607304739,-1.08,0.57,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
242,mcl1,42,44,0.2299995429999999,0.181032380354026,-0.95,0.03,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
243,mcl1,33,45,-2.069999694999999,0.2656574589772209,-0.53,0.52,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
244,mcl1,42,54,-0.8800001139999996,0.2684902113357948,-2.13,0.13,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
245,mcl1,50,61,1.25,0.2811326377352868,-0.25,0.06,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
246,mcl1,65,67,0.8299999229999999,0.1943155412931798,0.6,0.11,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
247,mcl1,27,47 flip,0.3399996759999997,0.2032815446079434,0.66,0.3,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
248,mcl1,35,37,-0.1399993889999997,0.3701606599049823,-0.79,0.06,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
249,mcl1,42,62,0.9399995810000004,0.2365237297829773,0.45,0.16,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
250,mcl1,28,46 flip,-0.9800000190000002,0.0345825805291095,-0.92,0.17,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
251,mcl1,60,63,-0.1400003439999988,0.0971618249365459,-1.77,0.06,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
252,mcl1,56,58,-0.1499996180000007,0.0539321074076414,-2.07,0.06,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
253,mcl1,27,43 flip,-0.9100003240000004,0.1299649308657648,0.13,0.13,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
254,mcl1,33,34,0.0100002280000008,0.2611859517191229,-0.48,0.19,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
255,mcl1,27,40 flip,-1.1300001140000004,0.1256972658007068,-1.7,0.44,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
256,mcl1,37,53,-1.010000229000001,0.3561604634433917,-2.06,0.19,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
257,mcl1,32,41 flip,-0.5500001900000004,0.1282828564150331,-2.49,0.45,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
258,mcl1,30 flip,40 flip,0.5999999049999998,0.1913256490514367,-1.1,0.21,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
259,mcl1,35,36,0.6300001149999996,0.2261649476877054,-0.95,0.11,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
260,mcl1,33,48 flip,0.2200002670000005,0.1768291560808441,5.25,0.43,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
261,mcl1,30 flip,37,-1.0999999039999997,0.3524587950528728,-2.04,0.54,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
262,mcl1,42,51,0.4499998100000013,0.2727169821871053,0.24,0.11,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
263,mcl1,27,31,-1.8000001900000004,0.1241134092811713,-1.83,0.93,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
264,mcl1,36,52,-1.0499992369999998,0.0828949985175562,-0.57,0.35,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
265,mcl1,26,27,2.1199998850000012,0.2887686244295647,1.97,0.88,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
266,mcl1,37,60,0.0299997329999985,0.298581463967541,-0.28,0.17,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
267,mcl1,27,38 flip,-0.9000000950000002,0.2025796772471379,-3.96,0.39,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
268,mcl1,27,48 flip,-0.5399999610000004,0.1215755330757863,3.93,0.1,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
269,thrombin,1a,5,-0.0999999046325683,0.0,0.62,0.07,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
270,thrombin,6e,1b,0.4499998092651367,0.0,0.24,0.09,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
271,thrombin,6a,6e,0.2700004577636701,0.0,0.61,0.11,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
272,thrombin,6b,7a,0.6700000762939453,0.0,0.7,0.11,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
273,thrombin,1a,3b,-0.3800001144409179,0.0,-1.36,0.33,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
274,thrombin,3a,5,0.7399997711181641,0.0,1.96,0.18,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
275,thrombin,1a,1c,-1.080000400543213,0.0,-1.97,0.08,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
276,thrombin,1d,1b,-0.2100000381469726,0.0,0.62,0.08,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
277,thrombin,6b,1b,0.4300003051757812,0.0,0.2,0.07,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
278,thrombin,6e,7a,0.6899995803833008,0.0,0.51,0.07,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
279,thrombin,1d,1c,-0.3100004196166992,0.0,0.06,0.07,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
280,thrombin,1b,1a,0.9800000190734864,0.0,1.36,0.1,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
281,thrombin,3a,3b,0.4599995613098144,0.0,0.02,0.06,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
282,thrombin,6a,6b,0.2899999618530255,0.0,0.47,0.08,Sage 2.2.1 + AM1-BCC ELF10 (OpenEye)
0,bace,CAT-13d,CAT-17h,0.1399993896484375,0.0,0.28,0.06,Sage 2.2.1 + AM1-BCC (AmberTools)
1,bace,CAT-4a,CAT-4l,-1.4100003242492676,0.0,0.78,0.14,Sage 2.2.1 + AM1-BCC (AmberTools)
2,bace,CAT-17b,CAT-17e,0.0,0.0,-0.24,0.07,Sage 2.2.1 + AM1-BCC (AmberTools)
3,bace,CAT-4a,CAT-4k,0.0799999237060546,0.0,1.01,0.1,Sage 2.2.1 + AM1-BCC (AmberTools)
4,bace,CAT-13a,CAT-13i,-0.4299993515014648,0.0,-1.83,0.15,Sage 2.2.1 + AM1-BCC (AmberTools)
5,bace,CAT-4b,CAT-4d,0.5200004577636719,0.0,1.11,0.28,Sage 2.2.1 + AM1-BCC (AmberTools)
6,bace,CAT-13e,CAT-13a,1.1199998855590838,0.0,2.23,0.56,Sage 2.2.1 + AM1-BCC (AmberTools)
7,bace,CAT-4n,CAT-4p,-0.989999771118164,0.0,-0.11,0.04,Sage 2.2.1 + AM1-BCC (AmberTools)
8,bace,CAT-13d,CAT-17a,-0.2600002288818359,0.0,-0.61,0.07,Sage 2.2.1 + AM1-BCC (AmberTools)
9,bace,CAT-4k,CAT-4j,-1.169999599456787,0.0,-0.71,0.19,Sage 2.2.1 + AM1-BCC (AmberTools)
10,bace,CAT-13n,CAT-13j,-0.1899995803833007,0.0,-1.04,0.11,Sage 2.2.1 + AM1-BCC (AmberTools)
11,bace,CAT-4p,CAT-13m,1.3200006484985352,0.0,0.63,0.14,Sage 2.2.1 + AM1-BCC (AmberTools)
12,bace,CAT-13a,CAT-13c,-0.4799995422363281,0.0,0.25,0.12,Sage 2.2.1 + AM1-BCC (AmberTools)
13,bace,CAT-13k,CAT-4o,0.3199996948242187,0.0,0.57,0.14,Sage 2.2.1 + AM1-BCC (AmberTools)
14,bace,CAT-17f,CAT-17c,-0.4399995803833008,0.0,-0.21,0.09,Sage 2.2.1 + AM1-BCC (AmberTools)
15,bace,CAT-13a,CAT-13g,-0.25,0.0,-0.62,0.58,Sage 2.2.1 + AM1-BCC (AmberTools)
16,bace,CAT-17b,CAT-13h,0.3899993896484375,0.0,3.01,0.47,Sage 2.2.1 + AM1-BCC (AmberTools)
17,bace,CAT-4l,CAT-4j,0.3200006484985351,0.0,-0.97,0.21,Sage 2.2.1 + AM1-BCC (AmberTools)
18,bace,CAT-4p,CAT-4o,0.6999998092651367,0.0,1.17,0.11,Sage 2.2.1 + AM1-BCC (AmberTools)
19,bace,CAT-13e,CAT-13b,0.8400001525878924,0.0,1.22,1.06,Sage 2.2.1 + AM1-BCC (AmberTools)
20,bace,CAT-24,CAT-17i,1.877000808715822,0.0,1.34,0.26,Sage 2.2.1 + AM1-BCC (AmberTools)
21,bace,CAT-4n,CAT-4i,0.8300008773803711,0.0,1.26,0.31,Sage 2.2.1 + AM1-BCC (AmberTools)
22,bace,CAT-13a,CAT-13f,-0.25,0.0,-0.72,0.25,Sage 2.2.1 + AM1-BCC (AmberTools)
23,bace,CAT-13b,CAT-13a,0.2799997329711914,0.0,-2.41,0.27,Sage 2.2.1 + AM1-BCC (AmberTools)
24,bace,CAT-4m,CAT-4j,0.1300001144409179,0.0,1.63,0.42,Sage 2.2.1 + AM1-BCC (AmberTools)
25,bace,CAT-13o,CAT-13f,-0.5500001907348633,0.0,-0.11,0.33,Sage 2.2.1 + AM1-BCC (AmberTools)
26,bace,CAT-4j,CAT-4o,-0.3600006103515625,0.0,-0.63,0.15,Sage 2.2.1 + AM1-BCC (AmberTools)
27,bace,CAT-13a,CAT-4p,-1.239999771118164,0.0,-1.62,0.46,Sage 2.2.1 + AM1-BCC (AmberTools)
