FF,Group,Type,n_dataset,n_in_dataset,n_high_error,n_in_high_error,fraction_in_dataset,fraction_in_high_error,ratio_representation
Sage 2.2.1+AM1-BCC,a2,Angles,199,194,46,44,0.9748743718592965,0.9565217391304348,0.9811743612729718
Sage 2.3.0rc0 + ELF10,b19,Bonds,199,116,49,28,0.5829145728643216,0.5714285714285714,0.9802955665024631
Sage 2.3.0rc1 + AshGC,n3,vdW,199,188,54,50,0.9447236180904522,0.9259259259259259,0.9801024428684003
Sage 2.2.1 + AshGC,n3,vdW,199,188,52,48,0.9447236180904522,0.9230769230769231,0.97708674304419
Sage 2.2.1 + ELF10,a28,Angles,199,143,47,33,0.7185929648241206,0.7021276595744681,0.9770867430441899
Sage 2.2.1 + ELF10,t77,ProperTorsions,199,52,47,12,0.2613065326633166,0.2553191489361702,0.9770867430441897
Sage 2.2.1 + ELF10,b57,Bonds,199,13,47,3,0.06532663316582915,0.06382978723404255,0.9770867430441897
Sage 2.2.1 + ELF10,Sulfonamide,Checkmol,199,13,47,3,0.06532663316582915,0.06382978723404255,0.9770867430441897
Sage 2.2.1 + ELF10,Sulfonic Acid Derivative,Checkmol,199,13,47,3,0.06532663316582915,0.06382978723404255,0.9770867430441897
Sage 2.3.0rc0 + AshGC,a1,Angles,199,193,56,53,0.9698492462311558,0.9464285714285714,0.9758512213175425
Sage 2.3.0rc0 + AshGC,n21,vdW,199,51,56,14,0.2562814070351759,0.25,0.9754901960784313
Sage 2.2.1 + AshGC,t9,ProperTorsions,199,106,52,27,0.5326633165829145,0.5192307692307693,0.9747822931785197
Sage 2.3.0rc0 + ELF10,Carboxylic Acid Secondary Amide,Checkmol,199,50,49,12,0.25125628140703515,0.24489795918367346,0.9746938775510204
Sage 2.3.0rc1 + AshGC,n2,vdW,199,171,54,45,0.8592964824120602,0.8333333333333334,0.9697855750487331
Sage 2.3.0rc1 + AshGC,t79,ProperTorsions,199,38,54,10,0.19095477386934673,0.18518518518518517,0.969785575048733
Sage 2.3.0rc1 + AshGC,t83,ProperTorsions,199,19,54,5,0.09547738693467336,0.09259259259259259,0.969785575048733
Sage 2.3.0rc1 + AshGC,b11,Bonds,199,19,54,5,0.09547738693467336,0.09259259259259259,0.969785575048733
Sage 2.3.0rc1 + AshGC,t86,ProperTorsions,199,19,54,5,0.09547738693467336,0.09259259259259259,0.969785575048733
Sage 2.3.0rc0 + AshGC,Primary Aromatic Amine,Checkmol,199,22,56,6,0.11055276381909548,0.10714285714285714,0.969155844155844
Sage 2.3.0rc1 + AshGC,t105,ProperTorsions,199,137,54,36,0.6884422110552764,0.6666666666666666,0.9683698296836982
Sage 2.3.0rc0 + ELF10,a1,Angles,199,193,49,46,0.9698492462311558,0.9387755102040817,0.9679602410912552
Sage 2.3.0rc0 + ELF10,t4,ProperTorsions,199,126,49,30,0.6331658291457286,0.6122448979591837,0.9669582118561711
Sage 2.2.1+AM1-BCC,n3,vdW,199,188,46,42,0.9447236180904522,0.9130434782608695,0.9664662349676225
Sage 2.2.1 + ELF10,Primary Aromatic Amine,Checkmol,199,22,47,5,0.11055276381909548,0.10638297872340426,0.9622823984526112
Sage 2.3.0rc0 + ELF10,t43a,ProperTorsions,199,38,49,9,0.19095477386934673,0.1836734693877551,0.9618689581095597
Sage 2.2.1+AM1-BCC,Guanidine,Checkmol,199,36,46,8,0.18090452261306533,0.17391304347826086,0.9613526570048309
Sage 2.3.0rc1 + AshGC,a32,Angles,199,23,54,6,0.11557788944723618,0.1111111111111111,0.9613526570048309
Sage 2.2.1+AM1-BCC,a18,Angles,199,9,46,2,0.04522613065326633,0.043478260869565216,0.9613526570048309
Sage 2.2.1+AM1-BCC,Lactam,Checkmol,199,36,46,8,0.18090452261306533,0.17391304347826086,0.9613526570048309
Sage 2.2.1+AM1-BCC,t149b,ProperTorsions,199,9,46,2,0.04522613065326633,0.043478260869565216,0.9613526570048309
Sage 2.2.1+AM1-BCC,t87,ProperTorsions,199,36,46,8,0.18090452261306533,0.17391304347826086,0.9613526570048309
Sage 2.2.1+AM1-BCC,t51,ProperTorsions,199,9,46,2,0.04522613065326633,0.043478260869565216,0.9613526570048309
Sage 2.3.0rc1 + AshGC,a31,Angles,199,23,54,6,0.11557788944723618,0.1111111111111111,0.9613526570048309
Sage 2.2.1+AM1-BCC,t72a,ProperTorsions,199,36,46,8,0.18090452261306533,0.17391304347826086,0.9613526570048309
Sage 2.3.0rc0 + AshGC,t105,ProperTorsions,199,137,56,37,0.6884422110552764,0.6607142857142857,0.9597236704900939
Sage 2.2.1 + ELF10,t9,ProperTorsions,199,106,47,24,0.5326633165829145,0.5106382978723404,0.9586511441188278
Sage 2.2.1 + AshGC,t16,ProperTorsions,199,20,52,5,0.10050251256281408,0.09615384615384616,0.9567307692307693
Sage 2.2.1 + AshGC,a3,Angles,199,20,52,5,0.10050251256281408,0.09615384615384616,0.9567307692307693
Sage 2.2.1 + AshGC,a6,Angles,199,20,52,5,0.10050251256281408,0.09615384615384616,0.9567307692307693
Sage 2.2.1 + AshGC,a4,Angles,199,20,52,5,0.10050251256281408,0.09615384615384616,0.9567307692307693
Sage 2.2.1 + AshGC,t15,ProperTorsions,199,20,52,5,0.10050251256281408,0.09615384615384616,0.9567307692307693
Sage 2.2.1 + AshGC,b69,Bonds,199,4,52,1,0.020100502512562814,0.019230769230769232,0.9567307692307693
Sage 2.3.0rc0 + AshGC,t77,ProperTorsions,199,52,56,14,0.2613065326633166,0.25,0.9567307692307692
Sage 2.3.0rc0 + ELF10,t78,ProperTorsions,199,51,49,12,0.2562814070351759,0.24489795918367346,0.9555822328931572
Sage 2.3.0rc0 + ELF10,n3,vdW,199,188,49,44,0.9447236180904522,0.8979591836734694,0.9504993486756405
Sage 2.3.0rc0 + ELF10,Ether,Checkmol,199,141,49,33,0.7085427135678392,0.673469387755102,0.9504993486756405
Sage 2.3.0rc0 + AshGC,t13,ProperTorsions,199,15,56,4,0.07537688442211055,0.07142857142857142,0.9476190476190477
Sage 2.3.0rc0 + AshGC,t14,ProperTorsions,199,15,56,4,0.07537688442211055,0.07142857142857142,0.9476190476190477
Sage 2.2.1+AM1-BCC,t105,ProperTorsions,199,137,46,30,0.6884422110552764,0.6521739130434783,0.9473183116470962
Sage 2.3.0rc0 + AshGC,n3,vdW,199,188,56,50,0.9447236180904522,0.8928571428571429,0.945098784194529
Sage 2.2.1 + ELF10,t3,ProperTorsions,199,148,47,33,0.7437185929648241,0.7021276595744681,0.9440770557791834
Sage 2.3.0rc0 + ELF10,n18,vdW,199,142,49,33,0.7135678391959799,0.673469387755102,0.9438056912906008
Sage 2.2.1+AM1-BCC,a31,Angles,199,23,46,5,0.11557788944723618,0.10869565217391304,0.9404536862003781
Sage 2.2.1+AM1-BCC,a32,Angles,199,23,46,5,0.11557788944723618,0.10869565217391304,0.9404536862003781
Sage 2.3.0rc0 + AshGC,t9,ProperTorsions,199,106,56,28,0.5326633165829145,0.5,0.9386792452830189
Sage 2.3.0rc0 + ELF10,a28,Angles,199,143,49,33,0.7185929648241206,0.673469387755102,0.9372056514913657
Sage 2.2.1+AM1-BCC,t3,ProperTorsions,199,148,46,32,0.7437185929648241,0.6956521739130435,0.9353701527614571
Sage 2.2.1 + ELF10,Carboxylic Acid Secondary Amide,Checkmol,199,50,47,11,0.25125628140703515,0.23404255319148937,0.9314893617021278
Sage 2.2.1 + ELF10,t105,ProperTorsions,199,137,47,30,0.6884422110552764,0.6382978723404256,0.9271626028886474
Sage 2.3.0rc0 + AshGC,Carboxylic Acid Secondary Amide,Checkmol,199,50,56,13,0.25125628140703515,0.23214285714285715,0.9239285714285715
Sage 2.2.1 + ELF10,n3,vdW,199,188,47,41,0.9447236180904522,0.8723404255319149,0.9233816206428249
Sage 2.3.0rc0 + AshGC,i7,ImproperTorsions,199,54,56,14,0.271356783919598,0.25,0.9212962962962963
Sage 2.3.0rc1 + AshGC,b69,Bonds,199,4,54,1,0.020100502512562814,0.018518518518518517,0.9212962962962963
Sage 2.3.0rc0 + AshGC,b13,Bonds,199,54,56,14,0.271356783919598,0.25,0.9212962962962963
Sage 2.3.0rc1 + AshGC,Lactam,Checkmol,199,36,54,9,0.18090452261306533,0.16666666666666666,0.9212962962962962
Sage 2.3.0rc1 + AshGC,Guanidine,Checkmol,199,36,54,9,0.18090452261306533,0.16666666666666666,0.9212962962962962
Sage 2.3.0rc1 + AshGC,t72a,ProperTorsions,199,36,54,9,0.18090452261306533,0.16666666666666666,0.9212962962962962
Sage 2.3.0rc1 + AshGC,t87,ProperTorsions,199,36,54,9,0.18090452261306533,0.16666666666666666,0.9212962962962962
Sage 2.3.0rc0 + ELF10,t9,ProperTorsions,199,106,49,24,0.5326633165829145,0.4897959183673469,0.9195225259915287
Sage 2.2.1 + ELF10,t78,ProperTorsions,199,51,47,11,0.2562814070351759,0.23404255319148937,0.9132248644138506
Sage 2.2.1+AM1-BCC,t79,ProperTorsions,199,38,46,8,0.19095477386934673,0.17391304347826086,0.9107551487414187
Sage 2.2.1+AM1-BCC,t43a,ProperTorsions,199,38,46,8,0.19095477386934673,0.17391304347826086,0.9107551487414187
Sage 2.3.0rc0 + AshGC,t78,ProperTorsions,199,51,56,13,0.2562814070351759,0.23214285714285715,0.905812324929972
Sage 2.2.1 + ELF10,Carboxylic Acid Amide,Checkmol,199,89,47,19,0.4472361809045226,0.40425531914893614,0.9038967248386325
Sage 2.3.0rc0 + ELF10,b13,Bonds,199,54,49,12,0.271356783919598,0.24489795918367346,0.9024943310657596
Sage 2.3.0rc0 + ELF10,i7,ImproperTorsions,199,54,49,12,0.271356783919598,0.24489795918367346,0.9024943310657596
Sage 2.3.0rc0 + ELF10,t149b,ProperTorsions,199,9,49,2,0.04522613065326633,0.04081632653061224,0.9024943310657595
Sage 2.3.0rc0 + ELF10,t51,ProperTorsions,199,9,49,2,0.04522613065326633,0.04081632653061224,0.9024943310657595
Sage 2.3.0rc0 + ELF10,a18,Angles,199,9,49,2,0.04522613065326633,0.04081632653061224,0.9024943310657595
Sage 2.2.1+AM1-BCC,b59,Bonds,199,24,46,5,0.12060301507537688,0.10869565217391304,0.901268115942029
Sage 2.2.1+AM1-BCC,b56,Bonds,199,24,46,5,0.12060301507537688,0.10869565217391304,0.901268115942029
Sage 2.2.1 + AshGC,n21,vdW,199,51,52,12,0.2562814070351759,0.23076923076923078,0.9004524886877828
Sage 2.3.0rc0 + ELF10,b3,Bonds,199,105,49,23,0.5276381909547738,0.46938775510204084,0.8896015549076774
Sage 2.3.0rc0 + ELF10,t105,ProperTorsions,199,137,49,30,0.6884422110552764,0.6122448979591837,0.889319231342172
Sage 2.3.0rc0 + AshGC,Secondary Aromatic Amine,Checkmol,199,16,56,4,0.08040201005025126,0.07142857142857142,0.8883928571428571
Sage 2.3.0rc0 + AshGC,b69,Bonds,199,4,56,1,0.020100502512562814,0.017857142857142856,0.8883928571428571
Sage 2.3.0rc1 + AshGC,b13,Bonds,199,54,54,13,0.271356783919598,0.24074074074074073,0.8871742112482852
Sage 2.3.0rc1 + AshGC,i7,ImproperTorsions,199,54,54,13,0.271356783919598,0.24074074074074073,0.8871742112482852
Sage 2.2.1 + ELF10,b3,Bonds,199,105,47,22,0.5276381909547738,0.46808510638297873,0.8871327254305978
Sage 2.3.0rc1 + AshGC,a37,Angles,199,25,54,6,0.12562814070351758,0.1111111111111111,0.8844444444444445
Sage 2.2.1 + AshGC,b27,Bonds,199,26,52,6,0.1306532663316583,0.11538461538461539,0.8831360946745562
Sage 2.2.1 + AshGC,Nitrile,Checkmol,199,26,52,6,0.1306532663316583,0.11538461538461539,0.8831360946745562
Sage 2.2.1 + AshGC,t77,ProperTorsions,199,52,52,12,0.2613065326633166,0.23076923076923078,0.8831360946745562
Sage 2.3.0rc0 + ELF10,a32,Angles,199,23,49,5,0.11557788944723618,0.10204081632653061,0.8828748890860693
Sage 2.3.0rc0 + ELF10,a31,Angles,199,23,49,5,0.11557788944723618,0.10204081632653061,0.8828748890860693
Sage 2.3.0rc0 + AshGC,Carboxylic Acid Amide,Checkmol,199,89,56,22,0.4472361809045226,0.39285714285714285,0.8784109149277689
Sage 2.2.1+AM1-BCC,Carboxylic Acid Amide,Checkmol,199,89,46,18,0.4472361809045226,0.391304347826087,0.8749389350268686
Sage 2.3.0rc1 + AshGC,t43a,ProperTorsions,199,38,54,9,0.19095477386934673,0.16666666666666666,0.8728070175438596
Sage 2.3.0rc0 + ELF10,t19,ProperTorsions,199,42,49,9,0.21105527638190955,0.1836734693877551,0.870262390670554
Sage 2.3.0rc1 + AshGC,Carboxylic Acid Amide,Checkmol,199,89,54,21,0.4472361809045226,0.3888888888888889,0.869538077403246
Sage 2.3.0rc1 + AshGC,n21,vdW,199,51,54,12,0.2562814070351759,0.2222222222222222,0.8671023965141612
Sage 2.2.1+AM1-BCC,t13,ProperTorsions,199,15,46,3,0.07537688442211055,0.06521739130434782,0.8652173913043478
Sage 2.2.1+AM1-BCC,t14,ProperTorsions,199,15,46,3,0.07537688442211055,0.06521739130434782,0.8652173913043478
Sage 2.2.1 + AshGC,b16,Bonds,199,129,52,29,0.6482412060301508,0.5576923076923077,0.8603160405485987
Sage 2.2.1 + AshGC,t95,ProperTorsions,199,129,52,29,0.6482412060301508,0.5576923076923077,0.8603160405485987
Sage 2.3.0rc0 + AshGC,b16,Bonds,199,129,56,31,0.6482412060301508,0.5535714285714286,0.8539590254706534
Sage 2.3.0rc0 + AshGC,t95,ProperTorsions,199,129,56,31,0.6482412060301508,0.5535714285714286,0.8539590254706534
Sage 2.2.1 + AshGC,t149b,ProperTorsions,199,9,52,2,0.04522613065326633,0.038461538461538464,0.8504273504273504
Sage 2.2.1 + AshGC,n15,vdW,199,27,52,6,0.135678391959799,0.11538461538461539,0.8504273504273504
Sage 2.2.1 + AshGC,t166,ProperTorsions,199,27,52,6,0.135678391959799,0.11538461538461539,0.8504273504273504
Sage 2.2.1 + AshGC,a18,Angles,199,9,52,2,0.04522613065326633,0.038461538461538464,0.8504273504273504
Sage 2.2.1 + AshGC,t51,ProperTorsions,199,9,52,2,0.04522613065326633,0.038461538461538464,0.8504273504273504
Sage 2.2.1 + AshGC,a16,Angles,199,27,52,6,0.135678391959799,0.11538461538461539,0.8504273504273504
Sage 2.3.0rc1 + AshGC,t77,ProperTorsions,199,52,54,12,0.2613065326633166,0.2222222222222222,0.8504273504273503
Sage 2.3.0rc1 + AshGC,b27,Bonds,199,26,54,6,0.1306532663316583,0.1111111111111111,0.8504273504273503
Sage 2.3.0rc1 + AshGC,Nitrile,Checkmol,199,26,54,6,0.1306532663316583,0.1111111111111111,0.8504273504273503
Sage 2.2.1 + ELF10,t14,ProperTorsions,199,15,47,3,0.07537688442211055,0.06382978723404255,0.8468085106382979
Sage 2.2.1 + ELF10,t13,ProperTorsions,199,15,47,3,0.07537688442211055,0.06382978723404255,0.8468085106382979
Sage 2.3.0rc0 + AshGC,b3,Bonds,199,105,56,25,0.5276381909547738,0.44642857142857145,0.8460884353741498
Sage 2.3.0rc1 + AshGC,b3,Bonds,199,105,54,24,0.5276381909547738,0.4444444444444444,0.8423280423280424
Sage 2.2.1 + AshGC,Carboxylic Acid Secondary Amide,Checkmol,199,50,52,11,0.25125628140703515,0.21153846153846154,0.841923076923077
Sage 2.3.0rc0 + AshGC,t79,ProperTorsions,199,38,56,9,0.19095477386934673,0.16071428571428573,0.8416353383458648
Sage 2.2.1+AM1-BCC,b16,Bonds,199,129,46,25,0.6482412060301508,0.5434782608695652,0.8383889450623525
Sage 2.2.1+AM1-BCC,t95,ProperTorsions,199,129,46,25,0.6482412060301508,0.5434782608695652,0.8383889450623525
Sage 2.2.1+AM1-BCC,b27,Bonds,199,26,46,5,0.1306532663316583,0.10869565217391304,0.8319397993311036
Sage 2.2.1+AM1-BCC,t77,ProperTorsions,199,52,46,10,0.2613065326633166,0.21739130434782608,0.8319397993311036
Sage 2.2.1+AM1-BCC,Nitrile,Checkmol,199,26,46,5,0.1306532663316583,0.10869565217391304,0.8319397993311036
Sage 2.3.0rc0 + ELF10,Carboxylic Acid Tertiary Amide,Checkmol,199,49,49,10,0.24623115577889448,0.20408163265306123,0.8288213244481466
Sage 2.3.0rc1 + AshGC,t95,ProperTorsions,199,129,54,29,0.6482412060301508,0.5370370370370371,0.8284524834912432
Sage 2.3.0rc1 + AshGC,b16,Bonds,199,129,54,29,0.6482412060301508,0.5370370370370371,0.8284524834912432
Sage 2.2.1 + AshGC,t23,ProperTorsions,199,37,52,8,0.18592964824120603,0.15384615384615385,0.8274428274428275
Sage 2.2.1 + AshGC,t78,ProperTorsions,199,51,52,11,0.2562814070351759,0.21153846153846154,0.8254147812971342
Sage 2.2.1+AM1-BCC,b3,Bonds,199,105,46,20,0.5276381909547738,0.43478260869565216,0.824016563146998
Sage 2.2.1 + ELF10,t72a,ProperTorsions,199,36,47,7,0.18090452261306533,0.14893617021276595,0.8232860520094561
Sage 2.2.1 + ELF10,t87,ProperTorsions,199,36,47,7,0.18090452261306533,0.14893617021276595,0.8232860520094561
Sage 2.2.1 + ELF10,Lactam,Checkmol,199,36,47,7,0.18090452261306533,0.14893617021276595,0.8232860520094561
Sage 2.2.1 + ELF10,Guanidine,Checkmol,199,36,47,7,0.18090452261306533,0.14893617021276595,0.8232860520094561
Sage 2.3.0rc0 + AshGC,Nitrile,Checkmol,199,26,56,6,0.1306532663316583,0.10714285714285714,0.8200549450549449
Sage 2.3.0rc0 + AshGC,b27,Bonds,199,26,56,6,0.1306532663316583,0.10714285714285714,0.8200549450549449
Sage 2.3.0rc1 + AshGC,t51,ProperTorsions,199,9,54,2,0.04522613065326633,0.037037037037037035,0.8189300411522633
Sage 2.3.0rc1 + AshGC,a18,Angles,199,9,54,2,0.04522613065326633,0.037037037037037035,0.8189300411522633
Sage 2.3.0rc1 + AshGC,a16,Angles,199,27,54,6,0.135678391959799,0.1111111111111111,0.8189300411522633
Sage 2.3.0rc1 + AshGC,t149b,ProperTorsions,199,9,54,2,0.04522613065326633,0.037037037037037035,0.8189300411522633
Sage 2.3.0rc1 + AshGC,n15,vdW,199,27,54,6,0.135678391959799,0.1111111111111111,0.8189300411522633
Sage 2.3.0rc1 + AshGC,t166,ProperTorsions,199,27,54,6,0.135678391959799,0.1111111111111111,0.8189300411522633
Sage 2.2.1 + AshGC,Carboxylic Acid Amide,Checkmol,199,89,52,19,0.4472361809045226,0.36538461538461536,0.8169835782195333
Sage 2.3.0rc0 + ELF10,b24,Bonds,199,25,49,5,0.12562814070351758,0.10204081632653061,0.8122448979591838
Sage 2.3.0rc0 + ELF10,Aryl Chloride,Checkmol,199,65,49,13,0.32663316582914576,0.2653061224489796,0.8122448979591836
Sage 2.3.0rc0 + ELF10,n24,vdW,199,65,49,13,0.32663316582914576,0.2653061224489796,0.8122448979591836
Sage 2.3.0rc0 + ELF10,b70,Bonds,199,65,49,13,0.32663316582914576,0.2653061224489796,0.8122448979591836
Sage 2.3.0rc0 + ELF10,t16,ProperTorsions,199,20,49,4,0.10050251256281408,0.08163265306122448,0.8122448979591835
Sage 2.3.0rc0 + ELF10,a3,Angles,199,20,49,4,0.10050251256281408,0.08163265306122448,0.8122448979591835
Sage 2.3.0rc0 + ELF10,t15,ProperTorsions,199,20,49,4,0.10050251256281408,0.08163265306122448,0.8122448979591835
Sage 2.3.0rc0 + ELF10,a4,Angles,199,20,49,4,0.10050251256281408,0.08163265306122448,0.8122448979591835
Sage 2.3.0rc0 + ELF10,a6,Angles,199,20,49,4,0.10050251256281408,0.08163265306122448,0.8122448979591835
Sage 2.3.0rc1 + AshGC,Carboxylic Acid Secondary Amide,Checkmol,199,50,54,11,0.25125628140703515,0.2037037037037037,0.8107407407407408
Sage 2.2.1 + ELF10,t19,ProperTorsions,199,42,47,8,0.21105527638190955,0.1702127659574468,0.806484295845998
Sage 2.2.1 + AshGC,n9,vdW,199,19,52,4,0.09547738693467336,0.07692307692307693,0.805668016194332
Sage 2.2.1 + AshGC,t86,ProperTorsions,199,19,52,4,0.09547738693467336,0.07692307692307693,0.805668016194332
Sage 2.2.1 + AshGC,b11,Bonds,199,19,52,4,0.09547738693467336,0.07692307692307693,0.805668016194332
Sage 2.2.1 + AshGC,t79,ProperTorsions,199,38,52,8,0.19095477386934673,0.15384615384615385,0.805668016194332
Sage 2.2.1 + AshGC,t83,ProperTorsions,199,19,52,4,0.09547738693467336,0.07692307692307693,0.805668016194332
Sage 2.2.1 + AshGC,b3,Bonds,199,105,52,22,0.5276381909547738,0.4230769230769231,0.8018315018315019
Sage 2.2.1+AM1-BCC,t166,ProperTorsions,199,27,46,5,0.135678391959799,0.10869565217391304,0.8011272141706924
Sage 2.2.1+AM1-BCC,a16,Angles,199,27,46,5,0.135678391959799,0.10869565217391304,0.8011272141706924
Sage 2.2.1+AM1-BCC,n15,vdW,199,27,46,5,0.135678391959799,0.10869565217391304,0.8011272141706924
Sage 2.3.0rc1 + AshGC,t78,ProperTorsions,199,51,54,11,0.2562814070351759,0.2037037037037037,0.7948438634713144
Sage 2.2.1+AM1-BCC,Carboxylic Acid Tertiary Amide,Checkmol,199,49,46,9,0.24623115577889448,0.1956521739130435,0.7945874001774623
Sage 2.3.0rc0 + AshGC,a16,Angles,199,27,56,6,0.135678391959799,0.10714285714285714,0.7896825396825397
Sage 2.3.0rc0 + AshGC,n15,vdW,199,27,56,6,0.135678391959799,0.10714285714285714,0.7896825396825397
Sage 2.3.0rc0 + AshGC,t87,ProperTorsions,199,36,56,8,0.18090452261306533,0.14285714285714285,0.7896825396825397
Sage 2.3.0rc0 + AshGC,t166,ProperTorsions,199,27,56,6,0.135678391959799,0.10714285714285714,0.7896825396825397
Sage 2.3.0rc0 + AshGC,t72a,ProperTorsions,199,36,56,8,0.18090452261306533,0.14285714285714285,0.7896825396825397
Sage 2.3.0rc0 + AshGC,Guanidine,Checkmol,199,36,56,8,0.18090452261306533,0.14285714285714285,0.7896825396825397
Sage 2.3.0rc0 + AshGC,Lactam,Checkmol,199,36,56,8,0.18090452261306533,0.14285714285714285,0.7896825396825397
Sage 2.2.1 + ELF10,b70,Bonds,199,65,47,12,0.32663316582914576,0.2553191489361702,0.7816693944353518
Sage 2.2.1 + ELF10,Aryl Chloride,Checkmol,199,65,47,12,0.32663316582914576,0.2553191489361702,0.7816693944353518
Sage 2.2.1 + ELF10,n24,vdW,199,65,47,12,0.32663316582914576,0.2553191489361702,0.7816693944353518
Sage 2.3.0rc0 + ELF10,Nitrile,Checkmol,199,26,49,5,0.1306532663316583,0.10204081632653061,0.7810047095761381
Sage 2.3.0rc0 + ELF10,b27,Bonds,199,26,49,5,0.1306532663316583,0.10204081632653061,0.7810047095761381
Sage 2.2.1 + ELF10,t43a,ProperTorsions,199,38,47,7,0.19095477386934673,0.14893617021276595,0.7799552071668533
Sage 2.2.1 + ELF10,t79,ProperTorsions,199,38,47,7,0.19095477386934673,0.14893617021276595,0.7799552071668533
Sage 2.2.1 + AshGC,i7,ImproperTorsions,199,54,52,11,0.271356783919598,0.21153846153846154,0.7795584045584045
Sage 2.2.1 + AshGC,b13,Bonds,199,54,52,11,0.271356783919598,0.21153846153846154,0.7795584045584045
Sage 2.2.1+AM1-BCC,Carboxylic Acid Secondary Amide,Checkmol,199,50,46,9,0.25125628140703515,0.1956521739130435,0.7786956521739131
Sage 2.3.0rc0 + ELF10,Cation,Checkmol,199,47,49,9,0.23618090452261306,0.1836734693877551,0.7776812852800695
Sage 2.3.0rc0 + ELF10,t22,ProperTorsions,199,47,49,9,0.23618090452261306,0.1836734693877551,0.7776812852800695
Sage 2.3.0rc1 + AshGC,n9,vdW,199,19,54,4,0.09547738693467336,0.07407407407407407,0.7758284600389863
Sage 2.3.0rc0 + ELF10,t23,ProperTorsions,199,37,49,7,0.18592964824120603,0.14285714285714285,0.7683397683397682
Sage 2.2.1 + AshGC,a37,Angles,199,25,52,5,0.12562814070351758,0.09615384615384616,0.7653846153846154
Sage 2.2.1 + AshGC,b24,Bonds,199,25,52,5,0.12562814070351758,0.09615384615384616,0.7653846153846154
Sage 2.2.1+AM1-BCC,t78,ProperTorsions,199,51,46,9,0.2562814070351759,0.1956521739130435,0.7634271099744245
Sage 2.3.0rc0 + AshGC,t19,ProperTorsions,199,42,56,9,0.21105527638190955,0.16071428571428573,0.7614795918367347
Sage 2.3.0rc0 + ELF10,b16,Bonds,199,129,49,24,0.6482412060301508,0.4897959183673469,0.7555766492643569
Sage 2.3.0rc0 + ELF10,t95,ProperTorsions,199,129,49,24,0.6482412060301508,0.4897959183673469,0.7555766492643569
Sage 2.2.1 + ELF10,t95,ProperTorsions,199,129,47,23,0.6482412060301508,0.48936170212765956,0.7549068118093353
Sage 2.2.1 + ELF10,b16,Bonds,199,129,47,23,0.6482412060301508,0.48936170212765956,0.7549068118093353
Sage 2.3.0rc0 + ELF10,n15,vdW,199,27,49,5,0.135678391959799,0.10204081632653061,0.7520786092214664
Sage 2.3.0rc0 + ELF10,t166,ProperTorsions,199,27,49,5,0.135678391959799,0.10204081632653061,0.7520786092214664
Sage 2.3.0rc0 + ELF10,a16,Angles,199,27,49,5,0.135678391959799,0.10204081632653061,0.7520786092214664
Sage 2.3.0rc1 + AshGC,Carboxylic Acid Tertiary Amide,Checkmol,199,49,54,10,0.24623115577889448,0.18518518518518517,0.7520786092214663
Sage 2.3.0rc0 + AshGC,t43a,ProperTorsions,199,38,56,8,0.19095477386934673,0.14285714285714285,0.7481203007518796
Sage 2.2.1 + ELF10,n21,vdW,199,51,47,9,0.2562814070351759,0.19148936170212766,0.7471839799749687
Sage 2.2.1 + AshGC,t87,ProperTorsions,199,36,52,7,0.18090452261306533,0.1346153846153846,0.7441239316239315
Sage 2.2.1 + AshGC,Guanidine,Checkmol,199,36,52,7,0.18090452261306533,0.1346153846153846,0.7441239316239315
Sage 2.2.1 + AshGC,Lactam,Checkmol,199,36,52,7,0.18090452261306533,0.1346153846153846,0.7441239316239315
Sage 2.2.1 + AshGC,t72a,ProperTorsions,199,36,52,7,0.18090452261306533,0.1346153846153846,0.7441239316239315
Sage 2.3.0rc0 + ELF10,Primary Amine,Checkmol,199,33,49,6,0.1658291457286432,0.12244897959183673,0.738404452690167
Sage 2.3.0rc1 + AshGC,b24,Bonds,199,25,54,5,0.12562814070351758,0.09259259259259259,0.737037037037037
Sage 2.3.0rc1 + AshGC,a4,Angles,199,20,54,4,0.10050251256281408,0.07407407407407407,0.7370370370370369
Sage 2.3.0rc1 + AshGC,a3,Angles,199,20,54,4,0.10050251256281408,0.07407407407407407,0.7370370370370369
Sage 2.3.0rc1 + AshGC,t15,ProperTorsions,199,20,54,4,0.10050251256281408,0.07407407407407407,0.7370370370370369
Sage 2.3.0rc1 + AshGC,Aryl Chloride,Checkmol,199,65,54,13,0.32663316582914576,0.24074074074074073,0.7370370370370369
Sage 2.3.0rc1 + AshGC,n24,vdW,199,65,54,13,0.32663316582914576,0.24074074074074073,0.7370370370370369
Sage 2.3.0rc1 + AshGC,t16,ProperTorsions,199,20,54,4,0.10050251256281408,0.07407407407407407,0.7370370370370369
Sage 2.3.0rc1 + AshGC,a6,Angles,199,20,54,4,0.10050251256281408,0.07407407407407407,0.7370370370370369
Sage 2.3.0rc1 + AshGC,b70,Bonds,199,65,54,13,0.32663316582914576,0.24074074074074073,0.7370370370370369
Sage 2.2.1+AM1-BCC,t22,ProperTorsions,199,47,46,8,0.23618090452261306,0.17391304347826086,0.7363552266419982
Sage 2.2.1+AM1-BCC,Cation,Checkmol,199,47,46,8,0.23618090452261306,0.17391304347826086,0.7363552266419982
Sage 2.2.1 + AshGC,t19,ProperTorsions,199,42,52,8,0.21105527638190955,0.15384615384615385,0.728937728937729
